X1,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa,yards_gained_raw,simple_play_type,game_pd,id_by_quarter,time
1485,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,23,3,14,2,1,10,58,58,Pass Incompletion,TJ Green pass incomplete to Riley Lees,0.5,-1.1496266880203319,0,1,Stanford 3,3.0020000000000002,Q3 14M 2S
1484,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,24,3,13,57,2,10,58,58,Pass Incompletion,TJ Green pass incomplete,0.5,-0.8208195606150266,0,1,Stanford 3,3.003,Q3 13M 57S
1481,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,25,3,13,30,3,10,58,58,Pass Reception,TJ Green pass complete to Jesse Brown for 23 yds to the Stanf 35 for a 1ST down,23,3.559560676897718,23,1,Stanford 3,3.004,Q3 13M 30S
1486,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,26,3,13,16,1,10,35,35,Rush,Isaiah Bowser run for 4 yds to the Stanf 31,4,-0.0672821190442117,4,2,Stanford 3,3.005,Q3 13M 16S
1487,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,27,3,12,50,2,6,31,31,Rush,Isaiah Bowser run for 15 yds to the Stanf 16 for a 1ST down,15,0.4711481815287933,15,2,Stanford 3,3.0060000000000002,Q3 12M 50S
1477,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,28,3,12,20,1,10,16,16,Rush,Isaiah Bowser run for 11 yds to the Stanf 5 for a 1ST down,11,0.6849418807335004,11,2,Stanford 3,3.007,Q3 12M 20S
1479,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,29,3,12,4,1,5,5,5,Rush,Isaiah Bowser run for no gain to the Stanf 5,0.5,-0.554796850971046,0,2,Stanford 3,3.008,Q3 12M 4S
1480,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224510,30,3,11,30,2,5,5,5,Sack,"TJ Green sacked by Curtis Robinson for a loss of 4 yards to the Stanf 9 TJ Green fumbled, recovered by Stanf",-4,-0.571534963202316,-4,1,Stanford 3,3.009,Q3 11M 30S
1495,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,31,3,9,9,1,10,21,21,Pass Incompletion,Hunter Johnson pass incomplete to Jesse Brown,0.5,-0.3882383440694163,0,1,Stanford 3,3.0100000000000002,Q3 9M 9S
1492,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,32,3,8,51,2,10,21,21,Rush,Jesse Brown run for 1 yd to the Stanf 20,1,-0.3719112151898614,1,2,Stanford 3,3.011,Q3 8M 51S
1493,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224512,33,3,8,25,3,9,20,20,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-0.7024840625222968,0,1,Stanford 3,3.012,Q3 8M 25S
1504,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,34,3,5,45,1,10,72,72,Rush,Isaiah Bowser run for 1 yd to the Nwest 29,1,-0.6645196581023116,1,2,Stanford 3,3.013,Q3 5M 45S
1505,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224514,35,3,5,32,2,9,71,71,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 7 yds to the Nwest 36,7,0.4133302628430613,7,1,Stanford 3,3.0140000000000002,Q3 5M 32S
1515,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,36,3,2,26,1,10,80,80,Rush,John Moten IV run for a loss of 1 yard to the Nwest 19,-1,-0.6343354265717327,-1,2,Stanford 3,3.015,Q3 2M 26S
1517,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,37,3,1,50,2,11,81,81,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 17 yds to the Nwest 36 for a 1ST down,17,1.8732006144015045,17,1,Stanford 3,3.016,Q3 1M 50S
1514,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,38,3,1,33,1,10,64,64,Pass Reception,Hunter Johnson pass complete to John Moten IV for 13 yds to the Nwest 49 for a 1ST down,13,1.223825403882392,13,1,Stanford 3,3.017,Q3 1M 33S
1519,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,39,3,1,20,1,10,51,51,Rush,John Moten IV run for no gain to the Nwest 49,0.5,-1.1301991718133413,0,2,Stanford 3,3.0180000000000002,Q3 1M 20S
1516,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,40,3,0,56,2,10,51,51,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-1.005741646158441,0,1,Stanford 3,3.019,Q3 0M 56S
1513,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224516,41,3,0,51,3,10,60,60,Sack,"Hunter Johnson sacked by Dalyn Wade-Perry for a loss of 9 yards to the Nwest 40 NORTHWESTERN Penalty, Intentional Grounding ( Yards) to the Nwest 40",-9,-0.6944729267506471,-9,1,Stanford 3,3.02,Q3 0M 51S
1531,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,42,4,12,9,1,10,50,50,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-1.1143038065675126,0,1,Stanford 4,4,Q4 12M 9S
1530,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,43,4,11,59,2,10,50,50,Rush,Hunter Johnson run for 10 yds to the Stanf 40 for a 1ST down,10,NA,10,2,Stanford 4,4.0009999999999994,Q4 11M 59S
1533,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,44,4,11,41,1,10,40,40,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0.5,-0.8457687366186873,0,1,Stanford 4,4.002,Q4 11M 41S
1532,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,45,4,11,27,2,10,40,40,Rush,John Moten IV run for 4 yds to the Stanf 36,4,-0.142836597450307,4,2,Stanford 4,4.002999999999999,Q4 11M 27S
1534,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,46,4,10,58,3,6,36,36,Rush,Hunter Johnson run for 13 yds to the Stanf 23 for a 1ST down,13,1.5136767999351068,13,2,Stanford 4,4.004,Q4 10M 58S
1536,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,47,4,10,34,1,10,15,15,Pass Incompletion,Hunter Johnson pass incomplete to Charlie Mangieri,0.5,-0.320977659489319,0,1,Stanford 4,4.005,Q4 10M 34S
1535,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,48,4,10,20,2,10,15,15,Rush,Hunter Johnson run for 4 yds to the Stanf 11,4,-0.0346881689245124,4,2,Stanford 4,4.005999999999999,Q4 10M 20S
1540,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,49,4,8,56,3,6,11,11,Rush,Jesse Brown run for 5 yds to the Stanf 6,5,0.0401777684738904,5,2,Stanford 4,4.007,Q4 8M 56S
1529,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,50,4,8,20,4,1,6,6,Rush,Hunter Johnson run for 2 yds to the Stanf 4 for a 1ST down,2,1.185496630791049,2,2,Stanford 4,4.008,Q4 8M 20S
1528,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,51,4,8,0,1,4,4,4,Rush,John Moten IV run for 1 yd to the Stanf 3,1,-0.523234095246118,1,2,Stanford 4,4.0089999999999995,Q4 8M 0S
1538,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224518,52,4,7,49,3,1,1,1,Rushing Touchdown,John Moten IV 1 Yd Run (Charlie Kuhbander Kick),1,2.45399822917955,1,2,Stanford 4,4.01,Q4 7M 49S
1539,Northwestern,Big Ten,0,Stanford,Pac-12,10,40111224518,53,4,7,40,2,3,3,3,Fumble Recovery (Own),"Hunter Johnson run for 2 yds to the Stanf 1 Hunter Johnson fumbled, recovered by Nwest Hunter Johnson",2,-0.242573615219457,2,2,Stanford 4,4.010999999999999,Q4 7M 40S
1553,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,54,4,4,30,1,10,50,50,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 6 yds to the Stanf 44,6,0.345257937612164,6,1,Stanford 4,4.012,Q4 4M 30S
1552,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,55,4,3,42,2,16,56,56,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-0.6116930029212249,0,1,Stanford 4,4.013,Q4 3M 42S
1551,Northwestern,Big Ten,7,Stanford,Pac-12,10,40111224520,56,4,3,20,3,16,56,56,Rush,Hunter Johnson run for 3 yds to the Nwest 47,3,-0.14673854261090025,3,2,Stanford 4,4.013999999999999,Q4 3M 20S
1568,Northwestern,Big Ten,7,Stanford,Pac-12,17,40111224523,57,4,0,1,1,10,70,70,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 9 yds to the Nwest 39,9,1.352349268401042,9,1,Stanford 4,4.015,Q4 0M 1S
1577,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224611,39,2,0,4,1,10,24,76,Rush,TEAM run for a loss of 1 yard to the Nwest 23,-1,-0.7658209053976721,-1,2,UNLV 2,2.016,Q2 0M 4S
1586,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,40,3,12,4,2,3,60,40,Pass Incompletion,Hunter Johnson pass incomplete to JJ Jefferson,0.5,-1.0438449182986105,0,1,UNLV 3,3,Q3 12M 4S
1588,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,41,3,12,4,1,10,15,85,Pass Incompletion,"Hunter Johnson pass incomplete to Charlie Mangieri, broken up by Rayshad Jackson",0.5,-0.44040789566676253,0,1,UNLV 3,3.001,Q3 12M 4S
1589,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,42,3,12,4,2,10,15,85,Rush,Drake Anderson run for 9 yds to the Nwest 24,9,0.4488134699291759,9,2,UNLV 3,3.0020000000000002,Q3 12M 4S
1590,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,43,3,12,4,3,3,60,40,Pass Incompletion,Hunter Johnson pass incomplete to Bennett Skowronek,0.5,-1.1172790185525088,0,1,UNLV 3,3.003,Q3 12M 4S
1591,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,44,3,12,4,1,10,53,47,Rush,Drake Anderson run for 7 yds to the UNLV 40,7,0.5447460725225992,7,2,UNLV 3,3.004,Q3 12M 4S
1592,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,45,3,12,4,1,10,41,59,Pass Incompletion,"Hunter Johnson pass incomplete to Kyric McGowan, broken up by Myles Plummer",0.5,-1.1387859939569847,0,1,UNLV 3,3.005,Q3 12M 4S
1593,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,46,3,12,4,2,10,41,59,Rush,Drake Anderson run for 12 yds to the UNLV 47 for a 1ST down,12,2.184596102488982,12,2,UNLV 3,3.0060000000000002,Q3 12M 4S
1594,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,47,3,12,4,1,10,26,74,Rush,Hunter Johnson run for 15 yds to the Nwest 41 for a 1ST down,15,1.3477639626625386,15,2,UNLV 3,3.007,Q3 12M 4S
1595,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224613,48,3,12,4,3,1,24,76,Rush,Drake Anderson run for 2 yds to the Nwest 26 for a 1ST down,2,0.6057796631518304,2,2,UNLV 3,3.008,Q3 12M 4S
1603,Northwestern,Big Ten,16,UNLV,Mountain West,14,40111224615,49,3,6,36,1,10,40,60,Rush,Drake Anderson run for 10 yds to the 50 yard line for a 1ST down,10,NA,10,2,UNLV 3,3.009,Q3 6M 36S
1602,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224615,50,3,5,58,1,10,50,50,Passing Touchdown,"Hunter Johnson pass complete to JJ Jefferson for 50 yds for a TD, (Charlie Kuhbander KICK)",50,3.841411932121373,50,1,UNLV 3,3.0100000000000002,Q3 5M 58S
1609,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224617,51,3,3,44,3,1,34,66,Rush,Drake Anderson run for a loss of 1 yard to the Nwest 33,-1,-0.7978679889326434,-1,2,UNLV 3,3.011,Q3 3M 44S
1611,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224617,52,3,3,44,2,9,26,74,Rush,Drake Anderson run for 8 yds to the Nwest 34,8,0.5644456811527379,8,2,UNLV 3,3.012,Q3 3M 44S
1612,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224617,53,3,3,44,1,10,25,75,Rush,Drake Anderson run for 1 yd to the Nwest 26,1,-0.5874795431016855,1,2,UNLV 3,3.013,Q3 3M 44S
1615,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224619,54,3,1,34,3,1,69,31,Rush,Hunter Johnson run for a loss of 3 yards to the UNLV 34,-3,-1.5874130442168397,-3,2,UNLV 3,3.0140000000000002,Q3 1M 34S
1616,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224619,55,3,1,34,2,3,67,33,Rush,Drake Anderson run for 2 yds to the UNLV 31,2,-0.4480912837820625,2,2,UNLV 3,3.015,Q3 1M 34S
1618,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224619,56,3,1,34,1,10,60,40,Rush,Drake Anderson run for 7 yds to the UNLV 33,7,0.4473056556699185,7,2,UNLV 3,3.016,Q3 1M 34S
1617,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224619,57,4,15,0,4,4,66,34,Pass Reception,Hunter Johnson pass complete to John Moten IV for 3 yds to the UNLV 31,3,-2.2227521837336752,3,1,UNLV 4,4,Q4 15M 0S
1623,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224621,58,4,13,22,2,8,31,69,Pass Incompletion,Hunter Johnson pass incomplete to JJ Jefferson,0.5,-0.5871164593471976,0,1,UNLV 4,4.0009999999999994,Q4 13M 22S
1624,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224621,59,4,13,22,1,10,29,71,Rush,Drake Anderson run for 2 yds to the Nwest 31,2,-0.5291040057203755,2,2,UNLV 4,4.002,Q4 13M 22S
1626,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224621,60,4,13,22,3,8,31,69,Pass Incompletion,"Hunter Johnson pass incomplete to Riley Lees, broken up by Rayshad Jackson",0.5,-0.2865054811396517,0,1,UNLV 4,4.002999999999999,Q4 13M 22S
1636,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,61,4,10,11,1,10,20,80,Rush,Drake Anderson run for 4 yds to the Nwest 24,4,-0.0884321258012219,4,2,UNLV 4,4.004,Q4 10M 11S
1637,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,62,4,10,11,1,10,63,37,Rush,Drake Anderson run for a loss of 3 yards to the UNLV 40,-3,-1.3433412904896205,-3,2,UNLV 4,4.005,Q4 10M 11S
1638,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,63,4,10,11,3,12,61,39,Rush,John Moten IV run for 2 yds to the UNLV 37,2,-0.5749317128188647,2,2,UNLV 4,4.005999999999999,Q4 10M 11S
1639,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,64,4,10,11,2,13,60,40,Rush,John Moten IV run for 1 yd to the UNLV 39,1,-0.8138273326299323,1,2,UNLV 4,4.007,Q4 10M 11S
1641,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,65,4,10,11,3,9,32,68,Pass Reception,Hunter Johnson pass complete to Kyric McGowan for 15 yds to the Nwest 47 for a 1ST down,15,2.815733871694592,15,1,UNLV 4,4.008,Q4 10M 11S
1642,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,66,4,10,11,1,10,47,53,Rush,Drake Anderson run for 8 yds to the UNLV 45,8,0.9027604054456208,8,2,UNLV 4,4.0089999999999995,Q4 10M 11S
1644,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,67,4,10,11,2,2,55,45,Rush,Drake Anderson run for 8 yds to the UNLV 37 for a 1ST down,8,0.1411303966509438,8,2,UNLV 4,4.01,Q4 10M 11S
1645,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,68,4,10,11,2,6,24,76,Rush,Hunter Johnson run for 5 yds to the Nwest 29,5,0.0823229332872417,5,2,UNLV 4,4.010999999999999,Q4 10M 11S
1646,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,69,4,10,11,3,1,29,71,Rush,Drake Anderson run for 2 yds to the Nwest 31 for a 1ST down,2,0.7848759830040333,2,2,UNLV 4,4.012,Q4 10M 11S
1647,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,70,4,10,11,2,11,30,70,Rush,Drake Anderson run for 2 yds to the Nwest 32,2,-0.27521567380140244,2,2,UNLV 4,4.013,Q4 10M 11S
1649,Northwestern,Big Ten,23,UNLV,Mountain West,14,40111224623,71,4,10,11,1,10,31,69,Rush,Drake Anderson run for 4 yds to the Nwest 35,4,-0.1445206744011678,4,2,UNLV 4,4.013999999999999,Q4 10M 11S
1654,Northwestern,Big Ten,30,UNLV,Mountain West,14,40111224625,72,4,1,30,1,7,93,7,Rushing Touchdown,"Drake Anderson run for 7 yds for a TD, (Charlie Kuhbander KICK)",7,2.196754630327211,7,2,UNLV 4,4.015,Q4 1M 30S
1662,Northwestern,Big Ten,30,UNLV,Mountain West,14,40111224627,73,4,0,45,1,10,38,62,Rush,TEAM run for a loss of 1 yard to the Nwest 37,-1,-1.26942490973284,-1,2,UNLV 4,4.016,Q4 0M 45S
1671,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,19,2,7,58,1,10,85,85,Pass Incompletion,Hunter Johnson pass incomplete to Trent Goens,0.5,-0.44040789566676253,0,1,Wisconsin 2,2.0060000000000002,Q2 7M 58S
1672,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,20,2,7,35,2,10,85,85,Rush,Hunter Johnson run for 2 yds to the Nwest 17,2,-0.12981330562549065,2,2,Wisconsin 2,2.007,Q2 7M 35S
1670,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,21,2,7,0,3,8,83,83,Pass Reception,Hunter Johnson pass complete to JJ Jefferson for 11 yds to the Nwest 28 for a 1ST down,11,1.3355500389014106,11,1,Wisconsin 2,2.008,Q2 7M 0S
1669,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,22,2,6,38,1,10,72,72,Rush,Hunter Johnson run for 3 yds to the Nwest 31,3,-0.3326246826501596,3,2,Wisconsin 2,2.009,Q2 6M 38S
1665,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,23,2,6,0,2,7,69,69,Rush,Hunter Johnson run for no gain to the Nwest 31,0.5,-0.6460344760456005,0,2,Wisconsin 2,2.0100000000000002,Q2 6M 0S
1666,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,24,2,5,20,3,7,69,69,Pass Reception,Hunter Johnson pass complete to Berkeley Holman for 8 yds to the Nwest 39 for a 1ST down,8,1.9792758344969463,8,1,Wisconsin 2,2.011,Q2 5M 20S
1674,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,25,2,4,59,1,10,61,61,Pass Incompletion,Hunter Johnson pass incomplete to JJ Jefferson,0.5,-1.1077677360468863,0,1,Wisconsin 2,2.012,Q2 4M 59S
1668,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,26,2,4,46,2,10,61,61,Rush,Drake Anderson run for a loss of 2 yards to the Nwest 37,-2,-0.9235725929060363,-2,2,Wisconsin 2,2.013,Q2 4M 46S
1664,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224710,27,2,4,10,3,12,63,63,Rush,Drake Anderson run for 6 yds to the Nwest 43,6,0.1206856862343253,6,2,Wisconsin 2,2.0140000000000002,Q2 4M 10S
1682,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224712,28,2,1,45,1,10,61,61,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-1.1077677360468863,0,1,Wisconsin 2,2.015,Q2 1M 45S
1685,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224712,29,2,1,40,2,10,61,61,Rush,Hunter Johnson run for 10 yds to the Nwest 49 for a 1ST down,10,NA,10,2,Wisconsin 2,2.016,Q2 1M 40S
1680,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224712,30,2,1,35,1,10,51,51,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0.5,-1.1301991718133413,0,1,Wisconsin 2,2.017,Q2 1M 35S
1684,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224712,31,2,1,30,2,10,51,51,Pass Incompletion,Hunter Johnson pass incomplete to Isaiah Bowser,0.5,-1.005741646158441,0,1,Wisconsin 2,2.0180000000000002,Q2 1M 30S
1683,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224712,32,2,1,24,3,10,51,51,Pass Incompletion,Hunter Johnson pass incomplete to Malik Washington,0.5,-0.673481036981288,0,1,Wisconsin 2,2.019,Q2 1M 24S
1694,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224714,33,3,14,30,1,10,75,75,Pass Reception,Hunter Johnson pass complete to Charlie Mangieri for 1 yd to the Nwest 26,1,-0.5874795431016855,1,1,Wisconsin 3,3,Q3 14M 30S
1695,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224714,34,3,14,10,2,9,74,74,Rush,Drake Anderson run for 1 yd to the Nwest 27,1,-0.3439316523569813,1,2,Wisconsin 3,3.001,Q3 14M 10S
1693,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224714,35,3,13,20,3,8,73,73,Sack,Hunter Johnson sacked by Matt Henningsen for a loss of 9 yards to the Nwest 18,-9,-0.36566513132236445,-9,1,Wisconsin 3,3.0020000000000002,Q3 13M 20S
1706,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224716,36,3,10,10,1,10,80,80,Rush,Isaiah Bowser run for 1 yd to the Nwest 21,1,-0.46882789768185695,1,2,Wisconsin 3,3.003,Q3 10M 10S
1704,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224716,37,3,9,47,2,9,79,79,Rush,Kyric McGowan run for no gain to the Nwest 21,0.5,-0.31009262307283425,0,2,Wisconsin 3,3.004,Q3 9M 47S
1703,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224716,38,3,9,0,3,9,79,79,Pass Reception,Hunter Johnson pass complete to Isaiah Bowser for a loss of 2 yards to the Nwest 19,-2,-0.1712749154917654,-2,1,Wisconsin 3,3.005,Q3 9M 0S
1715,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224718,39,3,5,50,1,10,80,80,Rush,Drake Anderson run for 6 yds to the Nwest 26,6,0.2888240217992033,6,2,Wisconsin 3,3.0060000000000002,Q3 5M 50S
1713,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224718,40,3,5,28,2,4,74,74,Rush,Hunter Johnson run for a loss of 1 yard to the Nwest 25,-1,-0.8096930641558124,-1,2,Wisconsin 3,3.007,Q3 5M 28S
1712,Northwestern,Big Ten,3,Wisconsin,Big Ten,7,40111224718,41,3,4,51,3,5,75,75,Sack,Hunter Johnson sacked by Chris Orr for a loss of 8 yards to the Nwest 17,-8,-0.4518664864023165,-8,1,Wisconsin 3,3.008,Q3 4M 51S
1720,Northwestern,Big Ten,3,Wisconsin,Big Ten,14,40111224720,42,3,2,34,1,10,84,84,Sack,"Hunter Johnson sacked by Eric Burrell for a loss of 16 yards Hunter Johnson fumbled, forced by Eric Burrell, recovered by Wisc Matt Henningsen , return for 0 yards for a TD, (Collin Larsh KICK)",0.5,-0.46182849902011913,0,1,Wisconsin 3,3.009,Q3 2M 34S
1723,Northwestern,Big Ten,3,Wisconsin,Big Ten,14,40111224721,43,3,2,10,1,15,80,80,Rush,Drake Anderson run for no gain to the Nwest 20,0.5,-0.32565561419001554,0,2,Wisconsin 3,3.0100000000000002,Q3 2M 10S
1724,Northwestern,Big Ten,3,Wisconsin,Big Ten,14,40111224721,44,3,2,0,2,15,80,80,Pass Incompletion,Hunter Johnson pass incomplete,0.5,-0.14903888205704785,0,1,Wisconsin 3,3.011,Q3 2M 0S
1725,Northwestern,Big Ten,3,Wisconsin,Big Ten,14,40111224721,45,3,1,23,3,15,80,80,Rush,Drake Anderson run for 6 yds to the Nwest 26,6,0.03155129583399941,6,2,Wisconsin 3,3.012,Q3 1M 23S
1738,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,46,4,12,47,1,10,75,75,Pass Reception,Hunter Johnson pass complete to Riley Lees for 6 yds to the Nwest 31,6,0.3333748010525683,6,1,Wisconsin 4,4,Q4 12M 47S
1739,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,47,4,12,28,2,4,69,69,Pass Reception,Hunter Johnson pass complete to Riley Lees for 11 yds to the Nwest 42 for a 1ST down,11,1.1826771066294377,11,1,Wisconsin 4,4.0009999999999994,Q4 12M 28S
1740,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,48,4,12,3,1,10,58,58,Pass Reception,Hunter Johnson pass complete to Ramaud Chiaokhiao-Bowman for 3 yds to the Nwest 45,3,-0.4325374473860535,3,1,Wisconsin 4,4.002,Q4 12M 3S
1736,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,49,4,11,59,2,7,55,55,Pass Incompletion,Hunter Johnson pass incomplete to Riley Lees,0.5,-1.059214258925258,0,1,Wisconsin 4,4.002999999999999,Q4 11M 59S
1741,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,50,4,11,54,3,7,55,55,Pass Reception,Hunter Johnson pass complete to Riley Lees for 10 yds to the Wisc 45 for a 1ST down,10,2.576940833283559,10,1,Wisconsin 4,4.004,Q4 11M 54S
1735,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,51,4,11,49,1,10,45,45,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.997770018980635,0,1,Wisconsin 4,4.005,Q4 11M 49S
1743,Northwestern,Big Ten,3,Wisconsin,Big Ten,17,40111224723,52,4,11,45,2,10,45,45,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0.5,-1.067301371027259,0,1,Wisconsin 4,4.005999999999999,Q4 11M 45S
1746,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224724,53,4,11,25,1,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete to JJ Jefferson,0.5,-0.7029700220436519,0,1,Wisconsin 4,4.007,Q4 11M 25S
1747,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224724,54,4,10,55,2,10,75,75,Rush,Hunter Johnson run for 4 yds to the Nwest 29,4,-0.06222348980634162,4,2,Wisconsin 4,4.008,Q4 10M 55S
1744,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224724,55,4,10,45,3,6,71,71,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0.5,-0.3146897268978579,0,1,Wisconsin 4,4.0089999999999995,Q4 10M 45S
1750,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224725,56,4,10,9,1,10,32,32,Rush,Drake Anderson run for 9 yds to the Wisc 23,9,0.7099805309828754,9,2,Wisconsin 4,4.01,Q4 10M 9S
1751,Northwestern,Big Ten,3,Wisconsin,Big Ten,24,40111224725,57,4,9,49,2,1,23,23,Rush,Aidan Smith run for 2 yds to the Wisc 21 for a 1ST down,2,-0.470757919189406,2,2,Wisconsin 4,4.010999999999999,Q4 9M 49S
